artist_id,artist_name,artist_genres,artist_followers,artist_popularity,artist_type,artist_top_tracks,related_artists
23rW2Ibfp5KIBdxKgXn1Ki,Huck,[],78,0,artist,"['4xdGVfNol6ngBjTJ9IYxvz', '4Z7u8Pz9rm3aZhGKP7ecaR', '59oEkYJoh2ZyFyo2jcDxYr', '4nMrOEcwGFqarzRlbNcAB2', '4JN8hYUVViI2a9hWUcMWgi', '2H3V2kjkayvbdVCriNgWxw', '49nsSTZ943VtwJ3NhCkTWT', '42cgYw5dU2NTB4RCSsSgNq', '6f1hVaa3bin7UyL5w9KjnI', '7FMvmbGY9qVgAMIpBSOIVD']","['0XbqTQu59hbZZIvCcQVcss', '7AWcRDRzkpZCX7RzZeFVfr', '4Hraf2NwTmNhDu35gDd9kN', '6vILV4YhdKjeogXX3AS3UA', '2kn1EivMMdgDKEChlAla3G', '0HXo2Sk9h4YfUXwhj0Rc7v', '0QfurJrnevh82Ye0lZIsuN', '4SmuVJ10xS91lwlaQCSeOL', '5i98YeAXAAu6NE8OlDAFyZ', '3CuhhyNkwiLomL4Dcodwq9', '5OM1PC6kFmF8WDiO7cAE06', '4Mzg0FspaHq1D6cjirG3bx', '0a72Jx2IC7sBkHVt3Kxi5X', '6Yvi7JHcXbVApGJc5HywFP', '2O5PZJOAxTTJpams01lKXP', '29NTdyaFAhBxV1ymcCZ1Ri', '1quvI0XqheGkUvoGlznScy', '4uzTiDGEWevcKW5LiIsiJQ', '4BkAOpIdUDDmJTvpdcDcWv', '1xABsfyfEJjFanSlKzGx38']"
4h4gnapBHEWZMVzjeZ2Ywl,Don Bigg,"['arabic hip hop', 'rap maroc']",539389,51,artist,"['4TCs0LTzW2xaW7SFeFDY7K', '5TS6S3z1cmGEe9jVHXcP8o', '4MXfLQoPe89uPqVd7NApfn', '0uOLm6rTvUjlIkLZt9i3fd', '1exZP2NFe3dCHcocPkXlhQ', '3C6a7TNXYAqoW9lrjlAKwX', '5ngm5zPGKgmq3XfpKN1NGR', '3xosXrIMydvzfb67drTeRj', '6aNxF6lbcwr8iA8EHOW3Xr', '34auFYlw0zhZWmAzsYcFVd']","['6eQdvOOIyiwu6kfzdbUnxU', '2aZPgvcYQD2z4NIoO8x8Gi', '4dLuwltQIkqt9NOeRrco61', '4io8n4UJrGAd0T3uf2S72f', '3wrzELDiDtiHAlLlAG423O', '5eA2wbwYcQ2iOJ3uc8byIh', '1g8q1m1XjmUW8zOO3vCqcW', '3PRcDY4Ouk9KDR4vAmQ1kI', '7fmcLXdUj5tVr806b7Uzt3', '040hze5aLmq4IDXPDQfUDL', '1gt3FXZs5qEkfF9mFxpYe2', '59N7N5tX53jyPhAmsRi4or', '5F2emnRTttgscniGnf9z3h', '1eoHwLV1bakKB2Jm2cLwhQ', '71h06Hw5mmJEal33SJCOLa', '7znQHJgj6bphnwmH3s9r9w', '2g8Pu5gVtDpkYGsP3RLepJ', '5kLIWnrvYVb3vpWRg825xC', '0bmKQDkU4J3gUykZS8tb6v', '292jMVlKq180yzi8WRaVU6']"
7y1GT7SdgGiFLWoktv2TSw,BBMAK,['boy band'],87981,37,artist,"['4D6bsg0MqGF0PIZLgDydWp', '7kO0M0CPH66v0L2eLoVUaF', '6tXXlqxpIDdrb9QU2edO4f', '5dOwtFKJAXRh5558r0fyWW', '1ZysKQZ5d3GAgi22AMHnav', '7i5nxIpp825REs6RWGn8E8', '6HP0To6RXRXyyacdJtjCwa', '2n9c0bwT5TqUe3ywruYm7s', '1R42jFeKiEHOHvD2g4n7YG', '7hn3bAxn4R6rZ3pF0z55T8']","['4zKhX6hYCQPNs406umP9Fx', '6hYrBYtoVGArYJcqvYxN4r', '5338fdSzGNOFD4cxAxDTeq', '1FyYqlTR8CuFH7eRGd0tpe', '0icdU2PQXnZ5Fo1EGkb6BU', '6Ff53KvcvAj5U7Z1vojB5o', '0SdiiPkr02EUdekHZJkt58', '6eIPFXnKPqSQVxgsU4hELI', '6rEzedK7cKWjeQWdAYvWVG', '3SIW6eVIZSz9V05WsaKIr3', '3p3U04w2DaiBzuYMZnYr00', '2AEcSFddxmvXT0A7rBwyVL', '5lPsVvHVDr6R5mDxRUXdOs', '6ewMqjrF31lC8ywRsvm073', '3C4t1usFGoKHCSRdujm2GN', '3OsUvoKmZA2gw8rETtxGlz', '3H7pODXycF821OnRyAw2VT', '7ftZLBtMuNBXnnDFKbAblK', '0ZzYDST6Dib7iYd8hmcLcH', '6X9aYHnQ75YI8o08aoa0iS']"
3EQbpaCYhXCkMo372QFh8Q,Inkubus Sukubus,[],484,0,artist,['4Y0JYBozlkPPlzgLscL2W8'],"['0UnBsBrom4chs5rnjRBtIK', '6UWjZjxdGvzK2ZJ6ybRRXv', '2CNIdogBABUlfwlGmbbHwL', '5TcSmqbuyYcyn396CFLwPr', '00HDM0WflPtp81nBS6KDfX', '34OfCIgv73WN6WhYvBktB1', '7rzf7H0ixDXC37E2JoW7Vq', '0sihUgNjtwDbiNP1GPU0nO', '1vGOiOAZNJyIfcwvQJeIR1', '6Ggd71ocfkWgifhhkSILaP', '1vqgaHcBnb6efa2CLMd8Mi', '51mEqzVhG2n9nD2kBAnWer', '2SyimynlSU0Oii7p3NYtSV', '24WRvSDW3TaWsPvJ9JwDTx', '3waFze2hMUecCLD0BJ4rvU', '31eXqCx5cAlItdGdoHMEOu', '0Mn81YOdark0g6ikHgeUfY', '61XKuYibnauE5EG4thhDUp', '7qhbjSjlmtdOCCwmYsqG62', '7LN0LNP5t4FviVEF75Tpn1']"
76Y0ujj70s2b1bKy1q2efA,Kristi Krause,[],172,0,artist,['7E6DZbNpfJjzp0A0UkUYac'],[]
3nyEAKpcjJJ4hWKDWhQ9LS,Chris Winston,[],174,1,artist,"['73rfXnUQyVrHUYhLW3QnNs', '6G0l4Zlqmy8MaLCAiGQpS7', '69st986Fsi6TJt18Ism0UU', '3FOhhZBtAPAzpDL1IIDMrA', '6ywPGyurk6closgUWXIbQI', '6qOiQ8HgTkqU94xAi5SZQi', '25dGkjhV1U9wbEQWgbO0ue', '21SP0GcdhIJerCGk6MtqMX', '5jYu2T1o1Si9rZirO8qpY8', '1lDNBCujY022bllPkjpYxe']","['1F1ItsWDJ8RIZknHDygSiU', '4ON4pqJpCq22QCCzqbsm0p', '2bQhPmb14BjZxOdeuYZBwC', '0DjMFPTqMUE3sIoIoeFaIb', '7qZQ859WZGDEdEo1TZ4cjp', '3rq8EDfUTQf2bQ6uBgrQbd', '6SYyOzoFJY0yGzszdzXSx4', '3828eJCZNbGDGXh6uI323j', '5gEKxUMLW7lyMzRAfyZVdI', '4zzW5BUHmxPO6lTBiPkGeA', '0axY0HzKfwd6NFHyk4URSO', '0mXNKwjpyRd5pff0M5yejG', '2kmB4MkQXRZdbYstfZmwcI', '2aY7lN8xlIIr2xvuo2OwIS', '6Y15iC7UZyvqUZ1EHDxQf7', '14KLiuNYuA9BhcYB7ChrUN', '555oOeipkzR9i5zAdRRXDQ', '3y1urmaJcxivFQPWr5owfS', '23Y4SIBLhnnrwqVvCoVgOq', '53YcrmYPfRXYxFgrZl0DLQ']"
2nHSCYi1cyeBEX4sct7o65,Subicious,[],5,0,artist,['7bZ6aLKrwcXN07qggWdGC9'],[]
0qrJgevjXorpFIC1pV0Lmj,Rami Kleinstein,['classic israeli pop'],63975,37,artist,"['1Po1x9y7SCwmLfiXIfBSvC', '5boAIDJ6S3gzvCJoCWIwNi', '3wFkjYAmDwEiZXWbC6TeZ3', '3DHZLmyvG9oaA9SVh7ezcj', '4dLciXEAVr3GdPoKgpYh7x', '04wZwBCrHgFSGCPH9bUhHB', '4icwgDVMaEfpkVcxDS2RmW', '4xSbCcA8fAEaw5K364KHxA', '1HYJWqvz27aS8LbrvRwE1F', '4OFTZvYiViVoBow92oMrvC']","['7ANhiSVAzQxamyrKwemFH5', '4rQnQQusV2VVuGmDTLlybe', '0RNFCu4ChoQ1FDBKcGhnoi', '7Ajb0nIvHDMuwppUJouvFH', '73ieysHN7XpJYEnEAYsO3K', '1Eks6sKVw6yepoeTbWv0YD', '1eNuEz9eER5B3CPzSXyRM7', '3u8toIYNbUIHmhGjEZRuQU', '1L8QE7iUTf9330wcKxnieK', '398u4UqbG8yzv4H08Mc1Eq', '4og9lYRD6weUueMRu8lbP4', '0rcuq0mzUaleXgXxuLFPPZ', '72UMGUwvrkXSesefytfLWy', '3kZ7g7lW0eeBtoNxtw6zZY', '2W0dQPsEPd0tz7cj95gUse', '7oXPj4DkjAxME8ExDAfwJP', '0dGKw8iwOZyLXwkFepnQfd', '3giniJpo19Md4V5Plataq2', '16XberediOtO5CaMrx85cR', '0qdbc8V1HlLub2jB2UJCPk']"
0VpvXaph4rzh6rgim1EaZ0,Joe Banua,[],159,0,artist,[],"['65PJgJkjKHKawP4cntLh5D', '4ZqxTF77X71E5VROP0UeaB', '1S3t60z17QZ8ddGK0RkI1c', '6lL87Ibl1AJoaxUnxNFaUw', '5JbLwC6Q1kTMJ0vOclaKHO', '4LW1iHUdwuZA4r7TuVoaiQ', '18kuCL8x9H0j4ZQBQLv7SL', '3ACUEkCNj7OZbBkUR9TLQo', '0SfK1lzqnQTBnZdFipmt03', '0GL2HVVYJ9LN3zKmo6boKR', '252pVYp1Blp3g3FO1ANaVF', '2OUS65y7Q7k9uRTZLVko1J', '6aJqXPIQmglVo7EmyMH3EN', '5A8Ibe1uSUSTBkA8Ue36tW', '2qeO0gb9CaMqShLarDQB31', '1UXOFBBLoSN70Pwe4uCtgZ', '4VJSN1kOmlYi5A6FEmGu64', '6Nzpte978ZVpcZRXSLuCSQ', '1aoy0R8uP3x33eqKZOLpN1', '0EvgENuUEWDDtR4oxgoYWW']"
3HTpQR7ou6POCVbawptfTS,Evading Azrael,[],85,0,artist,"['5omdBHS2sGDUujhAIel32H', '18uuvkgfoJKPUkjENmn2Qv', '2iW1jiEMxnOjyTgvz1Dxeo', '35TsAbavjhKwQw17WI6hkz', '1HAn6YRJc6S6UPv1McYlKi', '2mAiHgYaOMjI9UtTGLKLKC', '2XE3uJZ7IkXCZsyYZdIbUg', '2jgNMZveJRwGMqDaenYilu', '2d0URJK4bpxb2hERsadkvU', '2TfvtCDjdT1OFjEFq4974V']","['03DlzNxNxM00gxwK5vq1in', '77YlA1f58dTJ5z9Hxqqqh1', '1DGXgqtpWvvdNRMU1K0IyO', '6K7sXP0YOHFhYY0neW3lyT', '05CJMytDlfAjlDtgIhNxK9', '5PMPaBvKVnZfP5IeQgEFOw', '73ocDkuVjQEcSFtraC7sjq', '1nwB3g7H79mLK0bbNQCMAJ', '64Js1zadWMBR8wqjsq6VnP', '5KDyWX2HkKZLXmylC3LHkm', '79B8L3s4bFHJhOZ72C4b2z', '6PZRbZYeZ7tLJJMKxIrbwc', '3gtgfO1XIrndtjDlNQYXl7', '7Mp0PVsTsTmRRW8YVCtZqZ', '2FgYpy7bGK9qpnb242Zmi4', '5Cvt8Po0N9lgAERgNHHdSj', '0qReQAxyH1ALEExaPiiDoZ', '6EYvxKajiyBeqmw0G0qRzI', '6m01vKKQL8j57FNLLEwQlQ', '5fe3Z2s9ZOuXtK1TAcZDtc']"
58nROjobhOR7ashC0xgQqO,Delaj,[],50,0,artist,"['4eNKISDXWhi7kLPkcASDc1', '6OmQTUFQNmVk8Wkghzj01U', '2kz1cZ3Aj54qAFO2P4cZRR', '0DOkIuExfGwDFQEocEPaXl', '1Qu5y7cjJfJVe4F4sbyoW8', '7nZ5dDpz8fSzlBq5i2eK8i', '528EM8cq4aoxlqajvIYIZJ', '3R5d1L75uM2ikvBRDYErp7', '6ffRhPBHyfYMPRv8oUHyeC', '6UI4IVFiKFgfMOUQE5L7tU']",[]
1tbveAhXGBdP2G51V56ANp,Mecca Bodega,[],299,0,artist,"['6vMzFocTOJFTIMLoGHlkd7', '5OR0w2EA3FWyxXQX3ynT8D', '70r65mDwK3FJnz1LXsN5Ug', '5u3uF9CQi5gvF2wjDRTaQu', '5TO3o1Opm2w8CUO5nwj6IM', '2LsxxmYAY2rserLARPl4JF', '1aKgsULtU9JmL6cVOu0TOo', '2RphwnBz3nGG0Uod7tYvR7', '01Or5utRSFQcv1lqDabFLw', '3MJvrHpv8lEfSn4BR3G2RZ']","['7cSgEVfvDz6nWzXzlQ1ngO', '3b8bonyfp4oXwZViGR2IxW', '6pyLvJO0QyCJgvHBhL9Vdv', '6N3QJn9hrclr7C0IU4uCO8', '4k6w5dLyaD1bpRloM0NeN7', '6rCaJpTNO9l7iAsGNhllQc', '0lxIXWTQtZr2jP4oXJqaJX', '2R46JFFQun2ApucRriLEKP', '2pgnMny2zdwFA5yIlCzRkC', '6GSPtJ5xg7jPcGlfpeofsL', '74Hm5r33SpgOLnWppoWe6D', '03UgRdV3bSLEHGmdagyM0e', '4zili8UlzoBqZkBngNC6Yu', '0oRAN7x5TpAfyN2ERhvijE', '7JaFRSqlrrQ76ThkmpmCDN', '6YkbOz4EFs4QMQR5AsBTzd', '4aLDA61c1q22wwEpBdTlhP', '6YGNbQtGj4Og4JFTyuPY74', '5fzgRgvhtJoMcaSdptBIXj', '3XX5gsJJ77ESGc63w6bB2F']"
6hBrJJrcYoNhvLC6KaFR4b,Eliminate,"['dubstep', 'gaming dubstep']",117089,46,artist,"['3sSD12MZkrsQItdYAfWt9c', '3ETynfxvVCozp7I6qnqC17', '08EDz6781IVLc3qMn3VneT', '2nSvBHxMZz5buzG93DM2xr', '1GNr8WUfapUW2Eb3lfANIy', '5bz7w9uBpH6YKuADn8fIEq', '0p2dTl1xjRTa7Q3OZBS5zW', '4kK4iLu5NmvnS8XraniFos', '2hgFU1JjDJ9x7qeB83kh2Q', '6QZZdQPDKvIG0Q6VTH9ycy']","['2tKDLqWxsyXDmWoA4tHspF', '0XW7mqhbaQnRtHmwfAVg64', '5oiSxivTCIoOk5UlMSwzWM', '5c3akKV3CUqAVOnGZqf4S3', '7dtX3ykcuyVmts2HQnWgSP', '4akLvvJyLbJxlbpSXHTLvT', '4dvZ0abeUaiHm7Fu9Gj0PQ', '2K9qsrYnsu1EWt7ZQkkuXb', '2u01kCKA5wDvvztuH8lyT0', '04vdWVjgi45nrMAxeCEVQe', '06VibSJEr3GLxLBBZhRums', '5dNqUwGTZcQQ09ecTKkCGH', '4Ok1Cm5YX5StCQZgH0r2xF', '4aBx7mA6lUOVhEsjokZrXb', '4DabGEOrvBxxta0YlaaJpJ', '4FXGRMSHh2JjHxVwS8dhH1', '31DUXycJt0YIBoMXLI5UdV', '37PZXblQTqpEWGdjctNcGP', '043Bey7ngSGRFpJftAlKpi', '3V1h3kAdiVDBiwlY2i6dJz']"
4tCRRxANqaE3qGSGLz0y3Q,Medii,['pop edm'],8539,29,artist,"['7i3brdIvyE8uuX8emRRgyK', '3TlWg4hN6zs4XbgjxN7gz3', '4jPjQtr8LkdOsqcU5USJLK', '1UTzenkmTCJ8h1cYHXcjr1', '4pgeldR2sBvgTXL9oWRtAo', '0W9anQIEUAmf0R4Vp5kxai', '0DuXxkx9lq7CyCcQqMSsSQ', '3FyPWhqWNRDMa1qUaBBziB', '4bcZ4Jxosqe8XVRIWl1Z4X', '2UMQWIY7k5vEtrcEqgdsEl']","['6F4KRaTnwZ3ttUYpdo45C8', '43KdGzqdAQatWUdAFGS4Gn', '1iyaH6NJWncvktAfUcNht8', '4OXTyr247BzbYjri0bUu0h', '2vtKZp9zZC9YenxW1szzco', '40zwrE4brs61aEleZQ6SNq', '2SfDAbVDU8yzrJeHENAM6O', '0Pplwl6xg5HjaBEJQARSsd', '0PEuLoQbEWYdlKV3YLByF7', '1vaJtw85EDccyv1uf5OoIb', '3FpTHH0pkdBxBdGvbVUo6f', '02tNJ4ZTGXThzSA5A9QREM', '61c8McUZCtrU9WOjvFkyiL', '3hY9SF90lW0iMZkT2qBFDu', '2YSonqYQoNUmP6jGIKW59Z', '6EJHbROPUJyJr8fVE3PkT1', '70P7yFhHgxKx4SMe6JCNOW', '14TpyioQvZ03yjHmfzAjoY', '3V8H59FqUdudlO1Fl019tg', '7iHTJPF1k1e9SF1BwqbAe0']"
6YthFjZLBIUAesn3zcKNd3,Synthetic Pulse,[],192,0,artist,"['6KlrbyG3hgWU9AHzlnm5OX', '0BJGEDR06pwlPD1gjPVtQE', '5XzdKtyMxn2o2RzNZjfShg', '59h4l3fYQjTeP9jsuvZ3N1', '6UPZG6WtoSTqH5AIQ4kSa5', '1gGYTRztaLO8f6BNvYfPEU', '6z96lVVpdq1Y86hm7gztH5', '5PcT39VgevpEzJVN5KxQLi', '2xBGv48riD5dx2teNRu24C', '69GdpEnlU4hJQPBm5a4gbq']","['1HUjLsBy8aCRvu4Cu9wQez', '3to4gvrUmE12OxcbwcJwdQ', '0olJZVM2Rk5vE47NkaNmub', '6nS2tBTlsHUS2iVajuHYl8', '77mjz0Jf3quTVZqAqs27Lw', '6e8U0W2vK5ttM8rocrM2AF', '40pL2qTNz3ykBubbcCNtMq', '7BPMRjUK0bO9G7cH6YUn9s', '21QW6ox9bX2wzvBjMecgBA', '3UIBNXAuR6AYrhuIx9lca2', '6dv7vvNAE7BmngdTlNPXf7', '3Bs4g9IT8bAbCqmzaXYUzs', '6Yhs0KQpKTdobkbSrrgOtS', '00yZudhdTt5HWT6ffFCp7g', '7uaif0KquyVf10qrW5H0Jf', '1i4C2xLmQcleXYnsJS82mE', '09cO5WkneGGJvlPCsQxCgU', '4I5QWfr9c6wxc2ht6fyVlq', '23bEnODwkGjk5BNelpU3hy', '0QNiWFxX9OrK8ly7eH8o0X']"
5RKuvhYscPTUScwoFLAeK5,Steps Ahead,"['contemporary post-bop', 'jazz fusion']",24422,27,artist,"['54UCHdz61P74mrJxmrahQl', '3cTBzCdxKbuczWo9cfPic1', '1UcQ7Xd839LkadqpSIoGDE', '2lseCcD9ZpOgY9XKizmxMP', '6gVXJNHw1DBEaGEMJgTj1k', '6M3Hp6cuFsn5O5TcZP84jG', '6k0RAuAoxSQp4hgrgZHTa8', '6euxu3SL5sT77aDmYcYtP8', '4ZiZw5GXkugCtIJABftZB2', '01VbvsJjL1jbW8j2lExsZT']","['2ReTnNzaUAM6RgKCtlvMPf', '1zHPRenzLeI2vhT7nlR6Mq', '4KmKbbEq6PMnW2TdkrbBIH', '3Rsba5XTDhxUyjK4sn1wBj', '45rpaf8BR69NIPqmeAYb7l', '4luPcLmS8skJAinfcNb2iU', '3yjmQDYGp9XYnFwptDvYc4', '6h0KtnUiBpkxxjvZZPvNSw', '3zX0EMvB00JzxnRi5EIICP', '1gqL9JWgVW2O87KbYWPNbC', '1jonOyRkfkvgd1MUyZtPgj', '5IkynsVZoak9UR2Xt8qsMj', '4OmMxTxYbR4ZDSvw4H0RAz', '4Gd6M7Ceuk2MBGNJl9ozk8', '59SNrXVA519VMDpAktiSk3', '3DkK9XA1CI1i7U7ovpAo1G', '2jT3Zlaqv3r8hxHdWE8Xig', '4S6LWQMlfbLPNrXLY7RxI1', '7iqVI0BpCxVVHyVyGSfAmn', '5tdGXBxRVers4lWxUqRMzn']"
4lxan9a09dlPDvmPVm6i9F,Martyrs of Sound,['kirtan'],291,3,artist,"['1wQYKEVeM7ty5dH00yNRgM', '4pVvwQ8QVQWPCyLFN9ebWv', '77Rj4h1OGFN7gYhAcF3yB5', '5rEdt7rnY96Wm5C24tk5ud', '6R0Silc1WuEfQeIyRRXobx', '0huIcrkAYxz1cD2D69n10C', '1Aauwzl9ajjiJr4EEZhEvZ', '2ga99iOKDb01nICE5E4SBO', '1qwzzvivdc8cfV0P2By2cU', '3ajBkCKE7gUKzGyeQTgSwe']","['1bs286UUnvo0aH5N0nmZEX', '1SJ7VFtg1Yf1PjFigMnTBf', '4kFI6UhlHx4QMG7NrD9Dst', '4FsCgNStVZMNSz3VrDpX2s', '3WLjDjSkD1bxq4ifmNVN65', '4l0URx9E4btb5kgsuCddaY', '4eWpEkza8LZdOldFrkXNlX', '2qBg3GRK1U9XCkJ9JabBt3', '4koZp3bVG1qnczwYPvE4GG', '06kShSNa8wQ1YJpsVxVsMA', '46ahg4ssmBE7IOYmN6rC9A', '6NvMFz8onERoCM6bKjTASJ', '3sBtKwaTveANiltp7XgBLU', '2DwWKbHRNPZ19bda6UM2Z8', '1Xt5lIYckMy9PxcTQkOo2p', '3rd5aojNBopxBjaZdoLOrb', '6o5IO0ETW2Q5fs46ovBmRC', '5KnTqREHfCARDD8im3isVg', '5riPGqrSka6Qy7HHe2x4Gv', '0zliUqr02KqYx3PrMyGJ3q']"
4QWuKctkweLTRfyHbgoC2t,Curtis Jarvis,[],103,0,artist,"['2JzNgTSxBAYmOZiebNt1ET', '3kwWFrxWI7HNK7DoHoLs8V', '1JE9nDxP2ijUPSrza9E1uZ', '61kz8vH7jXg71jhYCDSbBV', '7I3PGr4aMgqHrRrZRxtRhj', '54SM8QoNn3sCtdW3rmFm08', '5VRfREL6dwEGRo0ZJ84gyY']",[]
74o9NlWEiftu6kvoDpIpAA,Arbouretum,['baltimore indie'],6873,16,artist,"['3H5bwklHNrDQjWm7Ro9tUo', '7se4HmNruPpd5KJP7tS8sJ', '6tod1TxVsLx9PwQgIigPzH', '4O6l8Zli9zW9PifNV921R4', '0SADROymFREF7CpHtq8OJ5', '2k20sQXCbe76TskSge5OAr', '5cRSoOXOKCKWS1P8NcfBjm', '1sqA4XEHhWdGC4uk6WdumY', '1Vvpe1oaBVjI876KjPYQ7D', '1yrqyS3oTOYBizgdmwIn7C']","['7eWnUwTl6xoNcl63BaRyGX', '38D9fLVrGAclPJnH6rs663', '35rFgnhlSSYflP4HpC3JM0', '00sAr10UTV1JZtHqxsLVn4', '0AI2um3PpFgOj7Yzmk2Xu0', '6ZkaJWNgRHvDBiuZsyTaZK', '2k07pWgpJiFIbb9q1yJ36B', '339qxEdD8z8okRAiTp1HKf', '0CoiIc6ZLBvF9Cjmb1Cj49', '1Nd9wmXkGfM0hTMPlJW2MB', '188gwh9RnRT58ZQPwqwHE3', '2owKxBtXtjyNnd1ckXbdQ9', '0dpglhdTlof5BS5LX7uJmg', '3uQ5cxFHxXddqPL58egs1z', '5jX8L7D6vWHYlNj9k361vI', '3Uf1PaVWJ3cUp76AIzCcoO', '7EFfGZiKL1Ud3cspnlMq4H', '08w6KQXL60XUftg3Ds3177', '6MnQV8O2R0Oci41F4HLB59', '4CL0ezfJvQDkDmjMG7XrV0']"
60xkx3xaoGvR7dVrLewdKI,Prima Donnas,[],346,2,artist,"['4VGBK1QJ2gLwmDVwa5JQm9', '0vbRljnna6k8giUBvng7UZ', '5yz9DZ2kYKPODlhqruwlkf', '5JuTlz0yvbnMtGQ6KJ0Ap3', '2yegIe5GSIv605pyP4sdzU', '2hd9UhRN3YUv3u5O0HY6I8', '5Sk8w55nIPDCPIpQ5tjwzp', '1ZCW0rj2v2QHwgGiEnCtqe', '14WoD3J60FFVcHzAMKhg6R', '1kvhG0ur05YUvHVs98Kg7p']","['7iPvKWtigoiVliSB0QWhXH', '4X5R3xwhf1GINxLwLkvg4e', '16j0wVUk9UOoYEDknfb9rK', '25lS9wmc4VCdlCVAf0pVTp', '14UQmxJzeKtmgYzJ1sEJdi', '0LjKl7QoB5xsk3Mk0mYVH1', '2e15fjOtGIotsBNAXR3vSl', '3nTp46BPWuUUhBV6GXQiY6', '287xMEOL3TcE5284fgm9pH', '7kO9vivAZ6YXy8dc8z7GLc', '0Z7IzQYoiuCJIDI2c9EHxG', '2MFjcWDUIMgiC78GDA6LHp', '4EySud7Ww0GNvkwhRYZHLV', '7mptxhE5GwVj787bqNuEM9', '6HBjJqSGQPyDn6QTkJiRnB', '1AOW7foIpWpN9zfYl7hQHD', '1ktvlJKPbWbquvMODLqsMH', '5DmZwF9vMXR2pcnSZwlgSg', '4ujcNNmIKGwxqdAe04qyEK', '07vquvD3jE2VQShcu6V4fL']"
7EQ9iuyTpUsFKqHP1w27nG,La Incontenible Banda Astilleros,"['banda', 'banda jalisciense']",44864,49,artist,"['4bMO5i4JNevY2F4FfwOSB3', '4MIqATzVP7Cb1k9DqodylJ', '0jAJimxWrU1C6TpJ8rbhQa', '2VQrfYqMxukVnzi47VVozS', '3qSL0NWEfzgOakq78hbkid', '1lHWO3zuDdyi1pXYFGaQmS', '596rHdjwZxGiMvjy7vyUbG', '1lpJD21URCVcRLAPHpse2d', '6NYomHTtwlXRVzFhXQf3v2', '2Mk2ypOYNwEWpJYohthK0x']","['1Y8dOnSKslODbDNr5DmTuB', '6eRFjQRMNrNU18rz8OPNyC', '15myS3NDS2iwVo2gyCl2rm', '4BLePIKRIxR45iGnam62DE', '4zDxqX7DmkPcNfXkrPuYro', '1DA8SLXtp8MMVpgaOWzMQr', '1r8tUG15NMJEj1j5NynES7', '74Ce3QQ4v5ShuF268P2bd9', '7yZ1tGObqcwD1dxIx1eBkH', '6Jif2ZLT9goRk2yXn9kbWf', '7DUcftwcJ7VkebpPsNsH7r', '5PTt3pmQAnQwYOBVEAFU0Y', '7HLRLMnyM5R8wHIds5PfZ7', '6fgCB45zXDURhJVchnPA0S', '0ZDYBryzZZwWhuaZfDSHuI', '6oplYwZu7KstmZojn1KoB8', '7sDRPHDNEOmnPgyfYWUITM', '3exw3iAIHmh6Kw7fevjPHv', '7r6kHYuxetBFp0EEKnLHmk', '0iMKZWAsycF13Uu67duuj7']"
309A64ejkzeyYPXzSRHqwk,Alphabetics,['rock tico'],8889,15,artist,"['56QVJPD9DO3sJKygRAae7h', '3r6AA8Z9nyMROiohmJvZcX', '6Pwbre8ihKTiP9SncbOwOn', '43d66ILUcurSNX1KbxreXY', '5Rov1Ap0VNOTtH1G0WQlD8', '57Mlf5bpM1qU44gwjNfInM', '33dpXRt0CeXKTgnDcsLrzg', '2xnWEQl59JVUJHCLVSctkk', '6RfyBD0YBp78ClDV57ijOp', '4WbzHlZP9unjyy9FDDKmzM']","['7t5UG1wCLKNjVSPPvMq3M0', '1h7ENROftKwE8kqlgKP6e6', '2WW13i9QlHkOZ0Iy2kk0iw', '63fj7PcbzCPMjkM66oDftG', '6m0lxAgw9GzDj0RDXLoYNQ', '1slIaXj3ZnnLjdcmrrIMcU', '2GDqxAIoVhLMmtFP0NrUlA', '61x1tIjyRYJ2tHJ5xbbbLl', '5xcOVMa25353nIi3LlVntf', '6zlTfF6nPkuM8W46lR0NR9', '486TLRXvjhkB5DobmXX2cA', '30HBg18EnoAtgGWVps8nsa', '2fZnIGcmeZuhplsTcCBmvD', '25KT52OzC71oiCxtZO70lb', '4upmyJmsVYEetRhB4ko8iV', '28JMu6oKVDEHHvRKcH6IWC', '4sZOc9lOvHRcL9Zs9lQbFQ', '5rPFiqFQMP6Wxa8Klj3OtW', '41uBPlqEuAqZ881znZeRz7', '0OtIdYLENO9XzicH6xNuF2']"
2IcDPFRujdz9pArwZo8xIf,Emanuel Kallins & Steve Skinner,[],2,0,artist,[],[]
